run_id,env_name,algorithm,total_steps,learning_rate,epoch,bath_size,buffer_size,gamma,lambda,mean_group_reward,group_cumulative_reward,episode_length,mean_policy_loss,mean_value_loss,mean_entropy,ELO,training_time,efficiency_score
LAPTOP-4A2E6G2C_SCT-04,SoccerTwos,poca,1600000,0.0003,3,2048,20480,0.99,0.95,-0.06504995698824131,-0.029311109334230423,745.9085684776306,0.016866303371886413,0.004394545304239728,3.170086568593979,1212.315616529815,20644.586870908737,-0.00037811339540965843
LAPTOP-4A2E6G2C_SCT-05,SoccerTwos,poca,850000,0.0003,3,2048,20480,0.99,0.95,-0.08545626429293085,0.1544727236032486,867.0976217830882,0.01616493837000468,0.0019155391407996202,3.222252974790685,1197.1167289115288,9006.747295379639,-0.001138563276934868
LAPTOP-4A2E6G2C_SCT-06,SoccerTwos,poca,1620000,0.0003,3,2048,20480,0.99,0.95,-0.03488386088219454,0.0,957.1199520555742,0.01660817282895247,0.0006292404498197375,3.0898626845307144,1200.5189208984375,17361.37713456154,-0.00024111355184664989
LAPTOP-4A2E6G2C_SCT-07,SoccerTwos,poca,1630000,0.0003,3,2048,20480,0.99,0.95,-0.05568106853591701,0.20006665587425232,902.4359194515673,0.016934947532912095,0.0014173986046239406,3.1945388448750314,1197.364702273638,17348.95117688179,-0.0003851373005887368
LAPTOP-4A2E6G2C_SCT-08,SoccerTwos,poca,1800000,0.0003,3,2048,20480,0.99,0.95,-0.007203004727812691,-0.06188484653830528,395.09897605048286,0.01664375866598943,0.035410583591104064,2.9705353379249573,1266.412002208621,16574.29940724373,-5.2150654824043886e-05
LAPTOP-4A2E6G2C_SCT-10,SoccerTwos,poca,1590000,0.0003,3,2048,20480,0.99,0.95,-0.006587811028174822,0.05015329271554947,526.1577834363254,0.01700007033844789,0.021743084016876916,3.102992681587267,1247.458277695844,17719.961042165756,-4.461281384873509e-05
LAPTOP-4A2E6G2C_SCT-11,SoccerTwos,poca,1580000,0.0003,3,2048,20480,0.99,0.95,-0.06061652164789848,0.0,933.1438983917236,0.016377269441412913,0.001073434002266269,3.1772504433989526,1190.7909298851378,17706.060285806656,-0.00041081880894637584
LAPTOP-4A2E6G2C_SCT-12,SoccerTwos,poca,670000,0.0003,3,2048,20480,0.99,0.95,-0.04847010820145335,0.0,844.8394438799689,0.016807711803384365,0.002063998573351367,3.2068579512483932,1216.972176688058,7134.861765623093,-0.0008152103257555476
LAPTOP-4A2E6G2C_SCT-13,SoccerTwos,poca,660000,0.0003,3,2048,20480,0.99,0.95,-0.06874313938212306,0.0,870.3296392104205,0.017587975028061097,0.001804821685694943,3.2085497309179867,1193.8270498422476,7082.208986520767,-0.0011647745416091273
LAPTOP-4A2E6G2C_SCT-14,SoccerTwos,poca,970000,0.0003,3,2048,20480,0.99,0.95,-0.03169108930370319,-0.17284999787807465,511.65486333788056,0.01703262571245432,0.014605059818051006,3.1426043436699307,1211.0051892869017,10351.539359807968,-0.00036737827913885566
