RunID,game_name,final_reward,Step,max_reward,time_to_max_reward_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,game_name,batch_size,learning_rate_real,buffer_size,beta_real,epsilon_real,lambd,num_epoch,cumulative_reward,entropy,episode_length,episode_time,loss_value,policy_loss
20251123-113347,3DBall,100.00001525878906,1476000.0,100.00001525878906,1316.5302734375,0.0184405849625666,0.0073577238144934,1.353794282459351,1.310735821723938,3DBall,2048,7.5e-05,163840,0.003323,0.184,0.949,5.0,54.72174835,1.319829822,542.6521606,7.330641747,0.001554662,0.017625365
20251123-113347,3DBall,100.00001525878906,1644000.0,100.00001525878906,1316.5302734375,0.0184405849625666,0.0073577238144934,1.353794282459351,1.310735821723938,3DBall,2048,7.5e-05,163840,0.003323,0.184,0.949,5.0,85.28572845,1.313815832,854.2142944,29.04328156,0.000803771,0.017290134
20251123-113347,3DBall,100.00001525878906,1812000.0,100.00001525878906,1316.5302734375,0.0184405849625666,0.0073577238144934,1.353794282459351,1.310735821723938,3DBall,2048,7.5e-05,163840,0.003323,0.184,0.949,5.0,100.0000153,1.311167598,999.0,47.78126526,0.000481764,0.018037057
20251123-113347,3DBall,100.00001525878906,1968000.0,100.00001525878906,1316.5302734375,0.0184405849625666,0.0073577238144934,1.353794282459351,1.310735821723938,3DBall,2048,7.5e-05,163840,0.003323,0.184,0.949,5.0,81.04000854,1.310891628,812.333313,7.225115299,0.000337171,0.017505582
20251123-115952,3DBall,28.475557327270508,336000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.181368828,1.412595749,21.82129288,1.719798684,0.026717436,0.012436131
20251123-115952,3DBall,28.475557327270508,660000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.320201993,1.404108882,23.27419281,1.890580535,0.012695527,0.012633478
20251123-115952,3DBall,28.475557327270508,984000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.533552527,1.393241882,25.36842155,2.166994333,0.013307866,0.016217008
20251123-115952,3DBall,28.475557327270508,1320000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,2.7575562,1.348149538,37.56912994,3.506209373,0.013534971,0.016231855
20251123-115952,3DBall,28.475557327270508,1644000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,4.245497704,1.33060801,52.37440872,5.236037254,0.012503089,0.015924301
20251123-115952,3DBall,28.475557327270508,1968000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,6.755224228,1.313506007,77.55223846,1.841442823,0.00981412,0.015638452
20251123-115952,3DBall,28.475557327270508,336000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.181368828,1.412595749,21.82129288,1.719798684,0.026717436,0.012436131
20251123-115952,3DBall,28.475557327270508,660000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.320201993,1.404108882,23.27419281,1.890580535,0.012695527,0.012633478
20251123-115952,3DBall,28.475557327270508,984000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.533552527,1.393241882,25.36842155,2.166994333,0.013307866,0.016217008
20251123-115952,3DBall,28.475557327270508,1320000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,2.7575562,1.348149538,37.56912994,3.506209373,0.013534971,0.016231855
20251123-115952,3DBall,28.475557327270508,1644000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,4.245497704,1.33060801,52.37440872,5.236037254,0.012503089,0.015924301
20251123-115952,3DBall,28.475557327270508,1968000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,6.755224228,1.313506007,77.55223846,1.841442823,0.00981412,0.015638452
20251123-115952,3DBall,28.475557327270508,336000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.181368828,1.412595749,21.82129288,1.719798684,0.026717436,0.012436131
20251123-115952,3DBall,28.475557327270508,660000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.320201993,1.404108882,23.27419281,1.890580535,0.012695527,0.012633478
20251123-115952,3DBall,28.475557327270508,984000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.533552527,1.393241882,25.36842155,2.166994333,0.013307866,0.016217008
20251123-115952,3DBall,28.475557327270508,1320000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,2.7575562,1.348149538,37.56912994,3.506209373,0.013534971,0.016231855
20251123-115952,3DBall,28.475557327270508,1644000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,4.245497704,1.33060801,52.37440872,5.236037254,0.012503089,0.015924301
20251123-115952,3DBall,28.475557327270508,1968000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,6.755224228,1.313506007,77.55223846,1.841442823,0.00981412,0.015638452
20251123-115952,3DBall,28.475557327270508,336000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.181368828,1.412595749,21.82129288,1.719798684,0.026717436,0.012436131
20251123-115952,3DBall,28.475557327270508,660000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.320201993,1.404108882,23.27419281,1.890580535,0.012695527,0.012633478
20251123-115952,3DBall,28.475557327270508,984000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,1.533552527,1.393241882,25.36842155,2.166994333,0.013307866,0.016217008
20251123-115952,3DBall,28.475557327270508,1320000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,2.7575562,1.348149538,37.56912994,3.506209373,0.013534971,0.016231855
20251123-115952,3DBall,28.475557327270508,1644000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,4.245497704,1.33060801,52.37440872,5.236037254,0.012503089,0.015924301
20251123-115952,3DBall,28.475557327270508,1968000.0,28.475557327270508,1326.230712890625,0.0148468709861238,0.0147621679740647,1.3743988627410797,1.2923500537872314,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,6.755224228,1.313506007,77.55223846,1.841442823,0.00981412,0.015638452
20251123-122212,3DBall,1.5477973222732544,84000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.215028882,1.418874025,22.13294792,0.653790653,0.062426325,0.025450004
20251123-122212,3DBall,1.5477973222732544,168000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.443432093,1.416322947,24.42796516,0.721778393,0.065122135,0.023627536
20251123-122212,3DBall,1.5477973222732544,84000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.215028882,1.418874025,22.13294792,0.653790653,0.062426325,0.025450004
20251123-122212,3DBall,1.5477973222732544,168000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.443432093,1.416322947,24.42796516,0.721778393,0.065122135,0.023627536
20251123-122212,3DBall,1.5477973222732544,84000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.215028882,1.418874025,22.13294792,0.653790653,0.062426325,0.025450004
20251123-122212,3DBall,1.5477973222732544,168000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.443432093,1.416322947,24.42796516,0.721778393,0.065122135,0.023627536
20251123-122212,3DBall,1.5477973222732544,84000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.215028882,1.418874025,22.13294792,0.653790653,0.062426325,0.025450004
20251123-122212,3DBall,1.5477973222732544,168000.0,1.6179137229919434,142.65809631347656,0.0245387703180312,0.0637742299586534,1.4166206657886504,1.4120241403579712,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,1.443432093,1.416322947,24.42796516,0.721778393,0.065122135,0.023627536
20251123-122542,3DBall,1.1757575273513794,336000.0,1.318548321723938,370.7799377441406,0.0126350428909063,0.044962853193283,1.4177420139312744,1.415355920791626,3DBall,4096,6.2e-05,327680,0.006119,0.121,0.921,10.0,1.257563829,1.416462898,22.57563782,4.413882256,0.044962853,0.012635043
20251123-122542,3DBall,1.1757575273513794,336000.0,1.318548321723938,370.7799377441406,0.0126350428909063,0.044962853193283,1.4177420139312744,1.415355920791626,3DBall,4096,6.2e-05,327680,0.006119,0.121,0.921,10.0,1.257563829,1.416462898,22.57563782,4.413882256,0.044962853,0.012635043
20251123-122542,3DBall,1.1757575273513794,336000.0,1.318548321723938,370.7799377441406,0.0126350428909063,0.044962853193283,1.4177420139312744,1.415355920791626,3DBall,4096,6.2e-05,327680,0.006119,0.121,0.921,10.0,1.257563829,1.416462898,22.57563782,4.413882256,0.044962853,0.012635043
20251123-122542,3DBall,1.1757575273513794,336000.0,1.318548321723938,370.7799377441406,0.0126350428909063,0.044962853193283,1.4177420139312744,1.415355920791626,3DBall,4096,6.2e-05,327680,0.006119,0.121,0.921,10.0,1.257563829,1.416462898,22.57563782,4.413882256,0.044962853,0.012635043
20251123-123324,3DBall,1.0388591289520264,84000.0,1.071609377861023,26.15562438964844,0.0183415059000253,0.3720697462558746,1.4185679405927658,1.416416049003601,3DBall,2048,0.000239,81920,0.002372,0.158,0.936,3.0,1.008260131,1.418497801,20.0859642,0.367892295,0.372069746,0.018341506
20251123-123324,3DBall,1.0388591289520264,84000.0,1.071609377861023,26.15562438964844,0.0183415059000253,0.3720697462558746,1.4185679405927658,1.416416049003601,3DBall,2048,0.000239,81920,0.002372,0.158,0.936,3.0,1.008260131,1.418497801,20.0859642,0.367892295,0.372069746,0.018341506
20251123-123324,3DBall,1.0388591289520264,84000.0,1.071609377861023,26.15562438964844,0.0183415059000253,0.3720697462558746,1.4185679405927658,1.416416049003601,3DBall,2048,0.000239,81920,0.002372,0.158,0.936,3.0,1.008260131,1.418497801,20.0859642,0.367892295,0.372069746,0.018341506
20251123-123324,3DBall,1.0388591289520264,84000.0,1.071609377861023,26.15562438964844,0.0183415059000253,0.3720697462558746,1.4185679405927658,1.416416049003601,3DBall,2048,0.000239,81920,0.002372,0.158,0.936,3.0,1.008260131,1.418497801,20.0859642,0.367892295,0.372069746,0.018341506
20251123-123438,3DBall,100.00001525878906,84000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.225387573,1.419046521,22.27131844,0.54792732,0.029959686,0.016831851
20251123-123438,3DBall,100.00001525878906,168000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.414884686,1.414371371,24.1740036,0.605649114,0.016345762,0.016704712
20251123-123438,3DBall,100.00001525878906,252000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.943400979,1.395067215,29.52791786,0.717729628,0.01476401,0.018159095
20251123-123438,3DBall,100.00001525878906,336000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,2.992832899,1.370700121,39.93856812,0.949547589,0.013088255,0.020223103
20251123-123438,3DBall,100.00001525878906,420000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,7.842538357,1.343645334,89.69403076,2.061185598,0.010604631,0.019498806
20251123-123438,3DBall,100.00001525878906,492000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,8.734711647,1.340078115,97.19008636,0.956047595,0.007231956,0.01938539
20251123-123438,3DBall,100.00001525878906,576000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,34.26061249,1.309780955,360.7272644,3.003517628,0.003164074,0.018590949
20251123-123438,3DBall,100.00001525878906,660000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,92.75834656,1.293962717,926.416687,9.113715172,0.000898593,0.01695729
20251123-123438,3DBall,100.00001525878906,744000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,91.87501526,1.278654218,918.666687,12.08818245,0.00039064,0.018205944
20251123-123438,3DBall,100.00001525878906,828000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.270988464,999.0,13.81411552,0.000186105,0.016939173
20251123-123438,3DBall,100.00001525878906,912000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268349767,999.0,16.60788727,0.000127963,0.016461493
20251123-123438,3DBall,100.00001525878906,996000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268075824,999.0,19.91903305,0.000112932,0.017887427
20251123-123438,3DBall,100.00001525878906,84000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.225387573,1.419046521,22.27131844,0.54792732,0.029959686,0.016831851
20251123-123438,3DBall,100.00001525878906,168000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.414884686,1.414371371,24.1740036,0.605649114,0.016345762,0.016704712
20251123-123438,3DBall,100.00001525878906,252000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.943400979,1.395067215,29.52791786,0.717729628,0.01476401,0.018159095
20251123-123438,3DBall,100.00001525878906,336000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,2.992832899,1.370700121,39.93856812,0.949547589,0.013088255,0.020223103
20251123-123438,3DBall,100.00001525878906,420000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,7.842538357,1.343645334,89.69403076,2.061185598,0.010604631,0.019498806
20251123-123438,3DBall,100.00001525878906,492000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,8.734711647,1.340078115,97.19008636,0.956047595,0.007231956,0.01938539
20251123-123438,3DBall,100.00001525878906,576000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,34.26061249,1.309780955,360.7272644,3.003517628,0.003164074,0.018590949
20251123-123438,3DBall,100.00001525878906,660000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,92.75834656,1.293962717,926.416687,9.113715172,0.000898593,0.01695729
20251123-123438,3DBall,100.00001525878906,744000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,91.87501526,1.278654218,918.666687,12.08818245,0.00039064,0.018205944
20251123-123438,3DBall,100.00001525878906,828000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.270988464,999.0,13.81411552,0.000186105,0.016939173
20251123-123438,3DBall,100.00001525878906,912000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268349767,999.0,16.60788727,0.000127963,0.016461493
20251123-123438,3DBall,100.00001525878906,996000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268075824,999.0,19.91903305,0.000112932,0.017887427
20251123-123438,3DBall,100.00001525878906,84000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.225387573,1.419046521,22.27131844,0.54792732,0.029959686,0.016831851
20251123-123438,3DBall,100.00001525878906,168000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.414884686,1.414371371,24.1740036,0.605649114,0.016345762,0.016704712
20251123-123438,3DBall,100.00001525878906,252000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.943400979,1.395067215,29.52791786,0.717729628,0.01476401,0.018159095
20251123-123438,3DBall,100.00001525878906,336000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,2.992832899,1.370700121,39.93856812,0.949547589,0.013088255,0.020223103
20251123-123438,3DBall,100.00001525878906,420000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,7.842538357,1.343645334,89.69403076,2.061185598,0.010604631,0.019498806
20251123-123438,3DBall,100.00001525878906,492000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,8.734711647,1.340078115,97.19008636,0.956047595,0.007231956,0.01938539
20251123-123438,3DBall,100.00001525878906,576000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,34.26061249,1.309780955,360.7272644,3.003517628,0.003164074,0.018590949
20251123-123438,3DBall,100.00001525878906,660000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,92.75834656,1.293962717,926.416687,9.113715172,0.000898593,0.01695729
20251123-123438,3DBall,100.00001525878906,744000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,91.87501526,1.278654218,918.666687,12.08818245,0.00039064,0.018205944
20251123-123438,3DBall,100.00001525878906,828000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.270988464,999.0,13.81411552,0.000186105,0.016939173
20251123-123438,3DBall,100.00001525878906,912000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268349767,999.0,16.60788727,0.000127963,0.016461493
20251123-123438,3DBall,100.00001525878906,996000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268075824,999.0,19.91903305,0.000112932,0.017887427
20251123-123438,3DBall,100.00001525878906,84000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.225387573,1.419046521,22.27131844,0.54792732,0.029959686,0.016831851
20251123-123438,3DBall,100.00001525878906,168000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.414884686,1.414371371,24.1740036,0.605649114,0.016345762,0.016704712
20251123-123438,3DBall,100.00001525878906,252000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,1.943400979,1.395067215,29.52791786,0.717729628,0.01476401,0.018159095
20251123-123438,3DBall,100.00001525878906,336000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,2.992832899,1.370700121,39.93856812,0.949547589,0.013088255,0.020223103
20251123-123438,3DBall,100.00001525878906,420000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,7.842538357,1.343645334,89.69403076,2.061185598,0.010604631,0.019498806
20251123-123438,3DBall,100.00001525878906,492000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,8.734711647,1.340078115,97.19008636,0.956047595,0.007231956,0.01938539
20251123-123438,3DBall,100.00001525878906,576000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,34.26061249,1.309780955,360.7272644,3.003517628,0.003164074,0.018590949
20251123-123438,3DBall,100.00001525878906,660000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,92.75834656,1.293962717,926.416687,9.113715172,0.000898593,0.01695729
20251123-123438,3DBall,100.00001525878906,744000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,91.87501526,1.278654218,918.666687,12.08818245,0.00039064,0.018205944
20251123-123438,3DBall,100.00001525878906,828000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.270988464,999.0,13.81411552,0.000186105,0.016939173
20251123-123438,3DBall,100.00001525878906,912000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268349767,999.0,16.60788727,0.000127963,0.016461493
20251123-123438,3DBall,100.00001525878906,996000.0,100.00001525878906,522.1708984375,0.017987102891008,0.0080728839911898,1.3362983407744442,1.2680758237838743,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,100.0000153,1.268075824,999.0,19.91903305,0.000112932,0.017887427
20251123-124607,3DBall,1.2537254095077517,48000.0,1.2731224298477173,15.011900901794434,0.018408827483654,0.0621793027967213,1.420175552368164,1.4232996702194214,3DBall,2048,0.000131,40960,0.004851,0.128,0.922,10.0,1.173295379,1.419757366,21.74242401,0.585343301,0.089081556,0.018836712
20251123-124607,3DBall,1.2537254095077517,84000.0,1.2731224298477173,15.011900901794434,0.018408827483654,0.0621793027967213,1.420175552368164,1.4232996702194214,3DBall,2048,0.000131,40960,0.004851,0.128,0.922,10.0,1.263905287,1.420855999,22.66074944,0.605962157,0.03527705,0.017980943
20251123-124607,3DBall,1.2537254095077517,48000.0,1.2731224298477173,15.011900901794434,0.018408827483654,0.0621793027967213,1.420175552368164,1.4232996702194214,3DBall,2048,0.000131,40960,0.004851,0.128,0.922,10.0,1.173295379,1.419757366,21.74242401,0.585343301,0.089081556,0.018836712
